session_id,user_id,event_date,event_month,event_quarter,product_id,category,brand,price,discount_%,device_type,traffic_source,gender,age_group,city,pages_viewed,time_spent_min,funnel_stage,is_cart,is_checkout,is_purchase,cart_abandoned,revenue
SESS000139,USR01838,28-02-2024,Feb-24,Q1 2024,PROD7022,electronics.headphone,JBL,25438.52,5,Mobile,Organic Search,Male,25-34,Bangalore,13,12.9,Purchase,1,1,1,0,24166.59
SESS000140,USR06924,07-11-2024,Nov-24,Q4 2024,PROD1430,grocery.food,Haldirams,632.89,10,Mobile,Paid Ad,Female,25-34,Delhi,15,29.8,View,0,0,0,0,0
SESS000141,USR02239,14-03-2024,Mar-24,Q1 2024,PROD3972,beauty.makeup,MAC,1533.89,0,Mobile,Social Media,Male,45-54,Mumbai,10,29.8,View,0,0,0,0,0
SESS000142,USR05187,11-07-2024,Jul-24,Q3 2024,PROD4524,electronics.smartphone,Samsung,61720.05,0,Mobile,Organic Search,Female,25-34,Hyderabad,7,20.7,Cart,1,0,0,1,0
SESS000143,USR05912,21-03-2024,Mar-24,Q1 2024,PROD3549,home.furniture,IKEA,44400.42,0,Mobile,Paid Ad,Female,18-24,Delhi,13,28,View,0,0,0,0,0
SESS000144,USR05423,19-05-2024,May-24,Q2 2024,PROD7785,sports.equipment,Wilson,12337.98,0,Mobile,Social Media,Other,45-54,Bangalore,4,34.1,View,0,0,0,0,0
SESS000145,USR00909,24-01-2024,Jan-24,Q1 2024,PROD6053,beauty.makeup,Nykaa,2049.2,0,Mobile,Paid Ad,Male,25-34,Ahmedabad,4,18.1,View,0,0,0,0,0
SESS000146,USR02470,16-06-2024,Jun-24,Q2 2024,PROD5742,apparel.footwear,Adidas,6231.21,20,Desktop,Organic Search,Female,25-34,Delhi,2,0.8,View,0,0,0,0,0
SESS000147,USR03115,06-02-2024,Feb-24,Q1 2024,PROD6802,grocery.food,ITC,525.25,0,Mobile,Social Media,Male,25-34,Bangalore,7,38.8,Cart,1,0,0,1,0
SESS000148,USR03767,29-12-2024,Dec-24,Q4 2024,PROD7626,electronics.tablet,Lenovo,50303.14,0,Mobile,Email Campaign,Female,25-34,Bangalore,11,19.1,Cart,1,0,0,1,0
SESS000149,USR07916,19-12-2024,Dec-24,Q4 2024,PROD8538,home.furniture,Godrej,40463.46,20,Mobile,Paid Ad,Male,25-34,Mumbai,15,16.6,Purchase,1,1,1,0,32370.77
SESS000150,USR01994,21-07-2024,Jul-24,Q3 2024,PROD2288,sports.equipment,Yonex,8308.77,15,Desktop,Email Campaign,Male,35-44,Hyderabad,14,14.3,View,0,0,0,0,0
SESS000151,USR06383,28-09-2024,Sep-24,Q3 2024,PROD2868,apparel.clothing,Zara,2699.27,15,Tablet,Social Media,Male,25-34,Mumbai,9,9.1,Cart,1,0,0,1,0
SESS000152,USR07850,11-05-2024,May-24,Q2 2024,PROD3399,toys.games,Nintendo,3925.9,0,Desktop,Organic Search,Male,25-34,Delhi,4,8.2,Purchase,1,1,1,0,3925.9
SESS000153,USR05370,25-08-2024,Aug-24,Q3 2024,PROD9095,electronics.tablet,Samsung,76590.45,25,Mobile,Organic Search,Male,25-34,Delhi,13,25.6,Checkout,1,1,0,1,0
SESS000154,USR07226,18-03-2024,Mar-24,Q1 2024,PROD6179,grocery.beverages,Dabur,436.2,25,Mobile,Social Media,Other,18-24,Jaipur,8,3.5,Checkout,1,1,0,1,0
SESS000155,USR06524,07-02-2024,Feb-24,Q1 2024,PROD9312,beauty.skincare,Himalaya,310.09,0,Desktop,Paid Ad,Male,18-24,Bangalore,5,21,View,0,0,0,0,0
SESS000156,USR06814,10-11-2024,Nov-24,Q4 2024,PROD2479,beauty.makeup,Maybelline,2649.73,25,Desktop,Paid Ad,Female,25-34,Bangalore,10,23.1,Checkout,1,1,0,1,0
SESS000157,USR07818,13-06-2024,Jun-24,Q2 2024,PROD4084,electronics.laptop,Apple,138631.24,0,Mobile,Paid Ad,Female,45-54,Delhi,10,21.7,Purchase,1,1,1,0,138631.24
SESS000158,USR03691,15-09-2024,Sep-24,Q3 2024,PROD2381,electronics.headphone,JBL,29480.37,5,Mobile,Paid Ad,Female,25-34,Mumbai,11,8.2,Checkout,1,1,0,1,0
SESS000159,USR03600,17-07-2024,Jul-24,Q3 2024,PROD5634,books.education,Oxford,855.02,0,Desktop,Organic Search,Female,35-44,Kolkata,7,35,Purchase,1,1,1,0,855.02
SESS000160,USR05303,25-05-2024,May-24,Q2 2024,PROD7333,home.furniture,IKEA,17825.16,0,Mobile,Social Media,Female,25-34,Pune,5,32.7,View,0,0,0,0,0
SESS000161,USR04774,07-03-2024,Mar-24,Q1 2024,PROD7421,electronics.camera,Sony,47574.33,0,Mobile,Paid Ad,Female,25-34,Mumbai,10,32,View,0,0,0,0,0
SESS000162,USR03086,17-02-2024,Feb-24,Q1 2024,PROD9624,toys.games,Xbox,12291.18,30,Mobile,Paid Ad,Female,25-34,Chennai,11,30.3,Cart,1,0,0,1,0
SESS000163,USR02971,05-09-2024,Sep-24,Q3 2024,PROD6598,beauty.makeup,L'Oreal,3814.44,0,Desktop,Direct,Male,25-34,Hyderabad,4,10.6,View,0,0,0,0,0
SESS000164,USR02424,20-01-2024,Jan-24,Q1 2024,PROD9626,electronics.headphone,Boat,23240.8,0,Desktop,Organic Search,Male,25-34,Kolkata,11,15.5,Checkout,1,1,0,1,0
SESS000165,USR01264,12-08-2024,Aug-24,Q3 2024,PROD3712,apparel.clothing,H&M,4207.32,5,Desktop,Organic Search,Male,35-44,Bangalore,1,18.8,Purchase,1,1,1,0,3996.95
SESS000166,USR05002,07-06-2024,Jun-24,Q2 2024,PROD4918,beauty.makeup,NYX,1089.21,5,Mobile,Organic Search,Male,18-24,Bangalore,13,35.4,Cart,1,0,0,1,0
SESS000167,USR07759,14-07-2024,Jul-24,Q3 2024,PROD5616,grocery.beverages,Tropicana,246.99,0,Desktop,Social Media,Female,18-24,Delhi,9,24,Purchase,1,1,1,0,246.99
SESS000168,USR06564,24-11-2024,Nov-24,Q4 2024,PROD1854,toys.kids,Mattel,4403.11,30,Mobile,Social Media,Female,45-54,Kolkata,8,39.4,Purchase,1,1,1,0,3082.18
SESS000169,USR05828,19-05-2024,May-24,Q2 2024,PROD3626,books.education,Pearson,713.11,0,Mobile,Paid Ad,Male,18-24,Chennai,8,40.8,Purchase,1,1,1,0,713.11
SESS000170,USR00752,31-07-2024,Jul-24,Q3 2024,PROD1436,apparel.accessories,Ray-Ban,13327.13,15,Desktop,Social Media,Female,18-24,Chennai,1,18.1,View,0,0,0,0,0
SESS000171,USR00669,31-12-2024,Dec-24,Q4 2024,PROD2623,home.appliances,Samsung,2585.22,0,Desktop,Paid Ad,Male,25-34,Kolkata,11,15.4,View,0,0,0,0,0
SESS000172,USR02351,17-08-2024,Aug-24,Q3 2024,PROD8685,books.fiction,Simon & Schuster,690.22,0,Desktop,Paid Ad,Female,35-44,Delhi,10,0.7,View,0,0,0,0,0
SESS000173,USR01767,01-05-2024,May-24,Q2 2024,PROD5720,electronics.camera,Fujifilm,26674.62,5,Desktop,Paid Ad,Female,35-44,Mumbai,5,5.9,Cart,1,0,0,1,0
SESS000174,USR06504,01-11-2024,Nov-24,Q4 2024,PROD9189,toys.kids,Fisher-Price,595.19,30,Tablet,Organic Search,Male,25-34,Ahmedabad,9,1.2,Checkout,1,1,0,1,0
SESS000175,USR05887,03-05-2024,May-24,Q2 2024,PROD6780,electronics.camera,Sony,60070.08,0,Desktop,Social Media,Female,35-44,Chennai,10,19,Cart,1,0,0,1,0
SESS000176,USR02955,23-01-2024,Jan-24,Q1 2024,PROD8702,electronics.tablet,Apple,37331.76,15,Mobile,Organic Search,Female,45-54,Delhi,11,17.7,View,0,0,0,0,0
SESS000177,USR00134,24-10-2024,Oct-24,Q4 2024,PROD2698,home.appliances,Philips,14774.9,0,Desktop,Organic Search,Male,25-34,Mumbai,12,34.2,View,0,0,0,0,0
SESS000178,USR04473,22-12-2024,Dec-24,Q4 2024,PROD8612,home.furniture,Godrej,41858.42,0,Mobile,Push Notification,Male,25-34,Delhi,8,28.6,View,0,0,0,0,0
SESS000179,USR06359,12-04-2024,Apr-24,Q2 2024,PROD1717,sports.clothing,Nike,1456.39,10,Desktop,Organic Search,Female,45-54,Lucknow,15,2.4,Cart,1,0,0,1,0
SESS000180,USR06680,26-05-2024,May-24,Q2 2024,PROD4131,grocery.food,Amul,290.65,0,Mobile,Social Media,Female,45-54,Pune,6,38.9,Purchase,1,1,1,0,290.65
SESS000181,USR02720,23-07-2024,Jul-24,Q3 2024,PROD8159,beauty.skincare,Neutrogena,2428.13,20,Desktop,Email Campaign,Male,25-34,Jaipur,12,20.1,View,0,0,0,0,0
SESS000182,USR01531,16-05-2024,May-24,Q2 2024,PROD9507,books.fiction,Simon & Schuster,473.39,20,Desktop,Organic Search,Male,18-24,Chennai,13,4.2,View,0,0,0,0,0
SESS000183,USR04936,10-02-2024,Feb-24,Q1 2024,PROD2680,apparel.clothing,Adidas,1680.7,10,Desktop,Organic Search,Male,35-44,Mumbai,6,29.9,Cart,1,0,0,1,0
SESS000184,USR05880,16-08-2024,Aug-24,Q3 2024,PROD6759,sports.equipment,Nike,13950.41,15,Mobile,Email Campaign,Female,55+,Mumbai,1,32.8,Checkout,1,1,0,1,0
SESS000185,USR03564,05-07-2024,Jul-24,Q3 2024,PROD7655,beauty.skincare,Neutrogena,363.87,0,Mobile,Social Media,Male,25-34,Delhi,9,36.1,Purchase,1,1,1,0,363.87
SESS000186,USR01170,30-04-2024,Apr-24,Q2 2024,PROD2101,toys.kids,Fisher-Price,463.56,15,Desktop,Paid Ad,Male,25-34,Delhi,13,29.2,Cart,1,0,0,1,0
SESS000187,USR04647,08-07-2024,Jul-24,Q3 2024,PROD8371,electronics.laptop,Asus,44179.77,0,Mobile,Email Campaign,Female,18-24,Mumbai,6,20.3,Checkout,1,1,0,1,0
SESS000188,USR04338,07-05-2024,May-24,Q2 2024,PROD5566,home.appliances,Whirlpool,13603.84,0,Tablet,Email Campaign,Female,25-34,Mumbai,2,1.7,Cart,1,0,0,1,0
SESS000189,USR03171,26-12-2024,Dec-24,Q4 2024,PROD5264,grocery.food,Nestle,298.69,10,Mobile,Organic Search,Female,45-54,Kolkata,8,10,Checkout,1,1,0,1,0
SESS000190,USR04024,19-08-2024,Aug-24,Q3 2024,PROD2213,apparel.footwear,Nike,1517.96,25,Mobile,Social Media,Female,55+,Chennai,3,40.5,Purchase,1,1,1,0,1138.47
SESS000191,USR06640,28-05-2024,May-24,Q2 2024,PROD9882,home.furniture,Pepperfry,36057.94,0,Mobile,Direct,Male,35-44,Mumbai,15,13.8,Checkout,1,1,0,1,0
SESS000192,USR07597,24-04-2024,Apr-24,Q2 2024,PROD9335,toys.games,Nintendo,12008.6,0,Mobile,Social Media,Male,18-24,Mumbai,2,44.3,View,0,0,0,0,0
SESS000193,USR04048,27-08-2024,Aug-24,Q3 2024,PROD7044,electronics.smartphone,OnePlus,47889.54,0,Desktop,Email Campaign,Female,55+,Delhi,13,44.2,Checkout,1,1,0,1,0
SESS000194,USR00707,26-09-2024,Sep-24,Q3 2024,PROD8842,electronics.tablet,Lenovo,37871.2,0,Desktop,Referral,Male,35-44,Jaipur,7,34.7,View,0,0,0,0,0
SESS000195,USR02598,25-06-2024,Jun-24,Q2 2024,PROD9476,toys.games,Sony,7024.63,30,Tablet,Referral,Female,35-44,Mumbai,3,39.6,Checkout,1,1,0,1,0
SESS000196,USR01491,04-03-2024,Mar-24,Q1 2024,PROD1907,electronics.camera,Fujifilm,67800.7,0,Desktop,Email Campaign,Male,25-34,Jaipur,9,7.3,View,0,0,0,0,0
SESS000197,USR07658,25-05-2024,May-24,Q2 2024,PROD9501,apparel.accessories,Titan,14238.51,5,Desktop,Organic Search,Female,55+,Bangalore,14,4,Checkout,1,1,0,1,0
SESS000198,USR04513,17-02-2024,Feb-24,Q1 2024,PROD9740,beauty.skincare,Lakme,1931.31,0,Mobile,Organic Search,Male,18-24,Lucknow,9,29,View,0,0,0,0,0
SESS000199,USR05116,15-01-2024,Jan-24,Q1 2024,PROD1674,toys.kids,Hasbro,4259.89,10,Mobile,Paid Ad,Female,25-34,Mumbai,2,2.5,Checkout,1,1,0,1,0
SESS000200,USR06283,11-09-2024,Sep-24,Q3 2024,PROD1496,grocery.beverages,Tropicana,320.51,10,Mobile,Direct,Female,35-44,Ahmedabad,15,28.4,Checkout,1,1,0,1,0
SESS000201,USR02475,01-06-2024,Jun-24,Q2 2024,PROD7653,books.fiction,Penguin,673.05,0,Desktop,Organic Search,Female,35-44,Jaipur,8,3.7,View,0,0,0,0,0
SESS000202,USR03405,09-06-2024,Jun-24,Q2 2024,PROD3353,books.fiction,HarperCollins,282.61,15,Mobile,Email Campaign,Female,45-54,Pune,14,32.5,Purchase,1,1,1,0,240.22
SESS000203,USR01072,03-05-2024,May-24,Q2 2024,PROD6228,home.appliances,Bosch,23123.57,25,Desktop,Referral,Male,35-44,Hyderabad,8,6,View,0,0,0,0,0
SESS000204,USR00794,07-05-2024,May-24,Q2 2024,PROD7850,electronics.laptop,Lenovo,143173.11,15,Tablet,Push Notification,Female,35-44,Kolkata,14,40.7,Purchase,1,1,1,0,121697.14
SESS000205,USR05908,20-09-2024,Sep-24,Q3 2024,PROD9163,home.furniture,Godrej,38629.83,10,Mobile,Organic Search,Female,18-24,Delhi,8,22.7,Cart,1,0,0,1,0
SESS000206,USR00738,25-10-2024,Oct-24,Q4 2024,PROD4524,home.decor,Westside,7743.49,10,Desktop,Paid Ad,Female,18-24,Hyderabad,6,2.7,Cart,1,0,0,1,0
SESS000207,USR07229,25-02-2024,Feb-24,Q1 2024,PROD1133,toys.games,Razer,4643.35,10,Desktop,Social Media,Female,45-54,Mumbai,7,6.5,Purchase,1,1,1,0,4179.02
SESS000208,USR06258,18-10-2024,Oct-24,Q4 2024,PROD1838,home.decor,Pepperfry,648.37,30,Desktop,Organic Search,Female,55+,Bangalore,9,9.2,View,0,0,0,0,0
SESS000209,USR03165,15-11-2024,Nov-24,Q4 2024,PROD5582,books.education,Wiley,1575.93,0,Mobile,Social Media,Male,25-34,Pune,11,27.7,Purchase,1,1,1,0,1575.93
SESS000210,USR03227,14-03-2024,Mar-24,Q1 2024,PROD6990,home.appliances,LG,22976.53,20,Tablet,Organic Search,Male,35-44,Hyderabad,4,27.3,Cart,1,0,0,1,0
SESS000211,USR00372,22-09-2024,Sep-24,Q3 2024,PROD8761,electronics.laptop,HP,114198.98,30,Tablet,Email Campaign,Male,25-34,Kolkata,8,7.1,View,0,0,0,0,0
SESS000212,USR07630,30-10-2024,Oct-24,Q4 2024,PROD5902,toys.kids,Hasbro,1063.76,30,Desktop,Email Campaign,Female,18-24,Chennai,6,23.1,Cart,1,0,0,1,0
SESS000213,USR05806,07-07-2024,Jul-24,Q3 2024,PROD1272,grocery.beverages,Dabur,253.2,20,Mobile,Organic Search,Male,18-24,Mumbai,6,30.5,Checkout,1,1,0,1,0
SESS000214,USR06528,01-12-2024,Dec-24,Q4 2024,PROD5350,toys.games,Sony,9155.19,5,Mobile,Direct,Female,25-34,Kolkata,13,43.8,Purchase,1,1,1,0,8697.43
SESS000215,USR04781,16-03-2024,Mar-24,Q1 2024,PROD7229,books.fiction,Penguin,490.75,0,Desktop,Organic Search,Male,35-44,Ahmedabad,14,30.8,Checkout,1,1,0,1,0
SESS000216,USR05739,02-08-2024,Aug-24,Q3 2024,PROD6139,electronics.headphone,Bose,1058.65,5,Mobile,Paid Ad,Male,18-24,Delhi,3,18.9,Cart,1,0,0,1,0
SESS000217,USR06349,27-12-2024,Dec-24,Q4 2024,PROD2020,toys.kids,Fisher-Price,4402.24,30,Mobile,Social Media,Female,18-24,Delhi,3,23.6,View,0,0,0,0,0
SESS000218,USR05425,23-08-2024,Aug-24,Q3 2024,PROD3837,books.fiction,Simon & Schuster,394.94,30,Mobile,Organic Search,Male,45-54,Mumbai,15,24.2,Cart,1,0,0,1,0
SESS000219,USR06325,06-05-2024,May-24,Q2 2024,PROD4150,toys.games,Xbox,9346.11,5,Mobile,Social Media,Male,55+,Hyderabad,5,25.3,Purchase,1,1,1,0,8878.8
SESS000220,USR02439,11-06-2024,Jun-24,Q2 2024,PROD9011,beauty.makeup,L'Oreal,2822.91,10,Mobile,Paid Ad,Female,25-34,Bangalore,8,16,View,0,0,0,0,0
SESS000221,USR04698,25-06-2024,Jun-24,Q2 2024,PROD7464,grocery.food,Amul,900.97,10,Mobile,Organic Search,Female,45-54,Chennai,13,36.3,View,0,0,0,0,0
SESS000222,USR07826,02-09-2024,Sep-24,Q3 2024,PROD5201,electronics.tablet,Lenovo,74680.67,30,Mobile,Organic Search,Female,25-34,Pune,4,9.5,View,0,0,0,0,0
SESS000223,USR04605,04-05-2024,May-24,Q2 2024,PROD4920,beauty.skincare,Lakme,461.3,30,Mobile,Email Campaign,Female,45-54,Bangalore,1,30.3,View,0,0,0,0,0
SESS000224,USR01908,21-02-2024,Feb-24,Q1 2024,PROD8739,electronics.laptop,Dell,76662.67,0,Mobile,Organic Search,Male,18-24,Bangalore,11,34.8,Purchase,1,1,1,0,76662.67
SESS000225,USR07612,01-09-2024,Sep-24,Q3 2024,PROD8793,apparel.clothing,Nike,3368.6,10,Mobile,Paid Ad,Male,35-44,Chennai,11,9.4,View,0,0,0,0,0
SESS000226,USR05292,30-09-2024,Sep-24,Q3 2024,PROD4804,electronics.laptop,Dell,106537.34,0,Desktop,Paid Ad,Male,18-24,Delhi,12,32.7,Purchase,1,1,1,0,106537.34
SESS000227,USR01435,22-07-2024,Jul-24,Q3 2024,PROD1595,sports.equipment,Nike,18711.49,10,Mobile,Paid Ad,Male,25-34,Mumbai,13,22.5,Purchase,1,1,1,0,16840.34
SESS000228,USR00076,25-05-2024,May-24,Q2 2024,PROD6489,beauty.makeup,Nykaa,2490.58,30,Mobile,Organic Search,Female,25-34,Mumbai,8,44.5,Cart,1,0,0,1,0
SESS000229,USR07285,18-06-2024,Jun-24,Q2 2024,PROD2845,electronics.camera,Fujifilm,43647.89,10,Desktop,Paid Ad,Male,25-34,Jaipur,3,33,Checkout,1,1,0,1,0
SESS000230,USR00116,30-03-2024,Mar-24,Q1 2024,PROD4164,home.furniture,Pepperfry,29253.5,20,Mobile,Social Media,Female,25-34,Ahmedabad,10,38.6,Purchase,1,1,1,0,23402.8
SESS000231,USR04222,04-04-2024,Apr-24,Q2 2024,PROD2562,home.furniture,IKEA,21240,5,Desktop,Social Media,Female,18-24,Ahmedabad,3,21.7,View,0,0,0,0,0
SESS000232,USR03143,03-06-2024,Jun-24,Q2 2024,PROD6400,apparel.accessories,Ray-Ban,11429.47,0,Mobile,Social Media,Female,18-24,Kolkata,10,32.7,View,0,0,0,0,0
SESS000233,USR02946,06-06-2024,Jun-24,Q2 2024,PROD8625,apparel.accessories,Fossil,10182.9,30,Mobile,Email Campaign,Male,35-44,Lucknow,3,18.5,Purchase,1,1,1,0,7128.03
SESS000234,USR07273,07-07-2024,Jul-24,Q3 2024,PROD5833,beauty.makeup,Maybelline,2627.1,0,Mobile,Organic Search,Female,25-34,Hyderabad,10,10.3,Cart,1,0,0,1,0
SESS000235,USR03728,29-08-2024,Aug-24,Q3 2024,PROD9998,toys.kids,Hasbro,2254.47,5,Desktop,Social Media,Male,35-44,Mumbai,13,24.4,Purchase,1,1,1,0,2141.75
SESS000236,USR05574,26-12-2024,Dec-24,Q4 2024,PROD9653,toys.kids,LEGO,2769.88,0,Mobile,Direct,Female,25-34,Mumbai,6,4,View,0,0,0,0,0
SESS000237,USR04487,25-03-2024,Mar-24,Q1 2024,PROD3455,books.education,Oxford,1230.86,25,Desktop,Organic Search,Male,25-34,Delhi,6,38.5,View,0,0,0,0,0
SESS000238,USR01683,16-08-2024,Aug-24,Q3 2024,PROD9361,grocery.beverages,Tropicana,72.74,0,Desktop,Paid Ad,Female,25-34,Kolkata,13,3,Cart,1,0,0,1,0
SESS000239,USR03743,12-01-2024,Jan-24,Q1 2024,PROD6049,grocery.beverages,Coca-Cola,292.63,0,Desktop,Email Campaign,Female,25-34,Hyderabad,7,11.8,Purchase,1,1,1,0,292.63
SESS000240,USR04738,04-10-2024,Oct-24,Q4 2024,PROD2044,electronics.tablet,Apple,39658.82,0,Mobile,Paid Ad,Male,35-44,Mumbai,1,42.1,Purchase,1,1,1,0,39658.82
SESS000241,USR03868,24-11-2024,Nov-24,Q4 2024,PROD3218,electronics.laptop,Lenovo,76108.37,20,Desktop,Organic Search,Female,18-24,Hyderabad,12,29.2,Cart,1,0,0,1,0
SESS000242,USR07302,11-07-2024,Jul-24,Q3 2024,PROD7184,home.decor,Westside,6996.08,30,Mobile,Paid Ad,Male,25-34,Delhi,2,30.9,View,0,0,0,0,0
SESS000243,USR07048,20-07-2024,Jul-24,Q3 2024,PROD9802,home.appliances,Philips,8371.23,5,Desktop,Referral,Male,25-34,Hyderabad,9,6.2,Purchase,1,1,1,0,7952.67
SESS000244,USR06195,05-08-2024,Aug-24,Q3 2024,PROD9920,electronics.smartphone,OnePlus,41336.28,5,Mobile,Direct,Female,18-24,Delhi,9,17.4,View,0,0,0,0,0
SESS000245,USR02836,17-01-2024,Jan-24,Q1 2024,PROD2848,electronics.camera,Sony,34790.45,0,Mobile,Push Notification,Female,55+,Jaipur,13,29.9,View,0,0,0,0,0
SESS000246,USR00552,05-05-2024,May-24,Q2 2024,PROD1797,electronics.headphone,Boat,1490.5,25,Mobile,Organic Search,Female,18-24,Bangalore,12,2.5,View,0,0,0,0,0
SESS000247,USR01780,29-04-2024,Apr-24,Q2 2024,PROD5739,electronics.laptop,HP,87986.98,15,Mobile,Organic Search,Female,35-44,Kolkata,14,41.3,Checkout,1,1,0,1,0
SESS000248,USR06329,04-12-2024,Dec-24,Q4 2024,PROD3347,home.furniture,Godrej,16484.69,10,Mobile,Email Campaign,Male,25-34,Mumbai,9,10.3,View,0,0,0,0,0
SESS000249,USR04561,11-10-2024,Oct-24,Q4 2024,PROD7999,grocery.beverages,PepsiCo,324.22,15,Mobile,Referral,Female,35-44,Mumbai,8,2.6,Purchase,1,1,1,0,275.59
SESS000250,USR05500,17-03-2024,Mar-24,Q1 2024,PROD7688,home.decor,Pepperfry,5661.57,30,Desktop,Social Media,Female,35-44,Jaipur,5,17.3,Cart,1,0,0,1,0
SESS000251,USR06958,25-08-2024,Aug-24,Q3 2024,PROD3365,apparel.accessories,Titan,12934.35,20,Mobile,Direct,Female,45-54,Delhi,15,3.1,Purchase,1,1,1,0,10347.48
SESS000252,USR04566,14-04-2024,Apr-24,Q2 2024,PROD5177,books.education,Oxford,899.15,25,Desktop,Direct,Female,35-44,Hyderabad,6,29.3,Purchase,1,1,1,0,674.36
SESS000253,USR00758,10-12-2024,Dec-24,Q4 2024,PROD7179,grocery.food,ITC,98.96,0,Tablet,Organic Search,Female,25-34,Ahmedabad,10,27.3,View,0,0,0,0,0
SESS000254,USR06240,04-06-2024,Jun-24,Q2 2024,PROD6455,grocery.beverages,PepsiCo,255.32,5,Mobile,Email Campaign,Female,18-24,Mumbai,15,1.2,Purchase,1,1,1,0,242.55
SESS000255,USR00962,22-07-2024,Jul-24,Q3 2024,PROD4350,books.fiction,Penguin,602.16,15,Desktop,Social Media,Female,25-34,Pune,15,11.2,Purchase,1,1,1,0,511.84
SESS000256,USR03119,13-05-2024,May-24,Q2 2024,PROD6053,sports.clothing,Under Armour,2735.4,25,Mobile,Social Media,Male,35-44,Hyderabad,6,23.3,Cart,1,0,0,1,0
SESS000257,USR06577,09-06-2024,Jun-24,Q2 2024,PROD7073,books.fiction,HarperCollins,744.31,5,Mobile,Organic Search,Female,55+,Delhi,7,2.5,Purchase,1,1,1,0,707.09
SESS000258,USR00133,31-05-2024,May-24,Q2 2024,PROD7841,beauty.skincare,Himalaya,2814.06,5,Mobile,Organic Search,Male,55+,Jaipur,3,9.2,Cart,1,0,0,1,0
SESS000259,USR06827,11-05-2024,May-24,Q2 2024,PROD6530,apparel.accessories,Ray-Ban,8484.32,25,Mobile,Referral,Male,25-34,Chennai,13,37.1,Cart,1,0,0,1,0
SESS000260,USR06003,07-09-2024,Sep-24,Q3 2024,PROD9954,home.appliances,Samsung,6888.4,30,Desktop,Referral,Female,35-44,Bangalore,3,41.3,Purchase,1,1,1,0,4821.88
SESS000261,USR07842,08-12-2024,Dec-24,Q4 2024,PROD2217,electronics.laptop,Asus,29227.97,20,Desktop,Paid Ad,Male,45-54,Mumbai,1,34.5,View,0,0,0,0,0
SESS000262,USR05167,21-04-2024,Apr-24,Q2 2024,PROD1149,apparel.accessories,Fossil,10753.96,0,Desktop,Referral,Male,25-34,Bangalore,9,20.8,Checkout,1,1,0,1,0
SESS000263,USR05463,04-01-2024,Jan-24,Q1 2024,PROD1257,toys.kids,Fisher-Price,3398.64,0,Tablet,Social Media,Male,25-34,Pune,9,25,View,0,0,0,0,0
SESS000264,USR05917,14-09-2024,Sep-24,Q3 2024,PROD1280,beauty.skincare,Himalaya,2935.82,20,Mobile,Organic Search,Other,35-44,Kolkata,14,31.6,Purchase,1,1,1,0,2348.66
SESS000265,USR07453,17-03-2024,Mar-24,Q1 2024,PROD9591,apparel.clothing,Zara,4614.83,30,Mobile,Referral,Male,55+,Mumbai,4,9,View,0,0,0,0,0
SESS000266,USR02904,23-08-2024,Aug-24,Q3 2024,PROD7652,beauty.skincare,Pond's,375.2,5,Mobile,Direct,Male,35-44,Bangalore,10,11.3,View,0,0,0,0,0
SESS000267,USR06784,12-07-2024,Jul-24,Q3 2024,PROD7213,electronics.tablet,Apple,16545.04,0,Mobile,Social Media,Male,35-44,Mumbai,9,21.7,Checkout,1,1,0,1,0
SESS000268,USR00678,16-10-2024,Oct-24,Q4 2024,PROD6427,books.fiction,HarperCollins,569.19,30,Mobile,Organic Search,Male,35-44,Bangalore,14,43.8,Purchase,1,1,1,0,398.43
SESS000269,USR01883,08-02-2024,Feb-24,Q1 2024,PROD1762,apparel.footwear,Converse,4066.25,30,Mobile,Social Media,Female,25-34,Bangalore,11,41.7,Cart,1,0,0,1,0
SESS000270,USR00270,27-10-2024,Oct-24,Q4 2024,PROD4394,apparel.clothing,Levi's,373.59,20,Mobile,Email Campaign,Male,35-44,Delhi,3,34,Purchase,1,1,1,0,298.87
SESS000271,USR02452,12-12-2024,Dec-24,Q4 2024,PROD7375,apparel.clothing,Adidas,1430.22,20,Mobile,Email Campaign,Female,55+,Hyderabad,15,24.6,Purchase,1,1,1,0,1144.18
SESS000272,USR01147,28-04-2024,Apr-24,Q2 2024,PROD8161,electronics.tablet,Lenovo,13758.75,20,Mobile,Social Media,Female,25-34,Kolkata,14,3.9,Purchase,1,1,1,0,11007
SESS000273,USR02674,08-09-2024,Sep-24,Q3 2024,PROD8381,electronics.smartphone,OnePlus,64415.47,20,Mobile,Email Campaign,Male,18-24,Ahmedabad,4,16.3,Cart,1,0,0,1,0
SESS000274,USR05569,06-05-2024,May-24,Q2 2024,PROD5839,grocery.beverages,Tropicana,70.28,10,Mobile,Social Media,Female,55+,Bangalore,12,3.8,View,0,0,0,0,0
SESS000275,USR05831,03-07-2024,Jul-24,Q3 2024,PROD6188,toys.games,Nintendo,11225,10,Tablet,Organic Search,Other,25-34,Delhi,2,4.6,Cart,1,0,0,1,0
SESS000276,USR06237,08-08-2024,Aug-24,Q3 2024,PROD4070,beauty.skincare,Neutrogena,527.64,30,Mobile,Email Campaign,Female,45-54,Ahmedabad,8,25.3,Cart,1,0,0,1,0
SESS000277,USR00216,16-07-2024,Jul-24,Q3 2024,PROD6315,electronics.tablet,Lenovo,48795.39,20,Desktop,Paid Ad,Male,25-34,Chennai,1,13.5,Purchase,1,1,1,0,39036.31
